type,id,attributes.showType,attributes.showContent,attributes.title,attributes.active,attributes.aired,attributes.podcast,attributes.priority,attributes.childFriendly,attributes.sortedBySeriesEpisodeNumber,attributes.description,attributes.shortDescription,attributes.asset.id,attributes.asset.url,attributes.asset.width,attributes.asset.height,attributes.asset.focal_point,attributes.asset.credit.author,attributes.asset.credit.source,attributes.asset.credit.license,attributes.asset.credit.description,attributes.asset.credit.origin_url,attributes.updated,relationships.stations.links.related,relationships.stations.data,relationships.serials.links.related,relationships.serials.data,relationships.episodes.links.related,relationships.episodes.meta.count,relationships.episodes.data,relationships.participants.links.related,relationships.participants.data
show,1ac83bf3-51ac-30d2-af59-9920bf73416f,show,True,Radioseriál,True,True,False,5,False,False,"Velké příběhy, kterým jedna část nestačí. Dramatizace významných děl moderní a klasické literatury i původní rozhlasová díla.","Velké příběhy, kterým jedna část nestačí. Dramatizace významných děl moderní a klasické literatury i původní rozhlasová díla.",34d72190-5f22-30f5-98ad-3b8848b291d0,https://portal.rozhlas.cz/sites/default/files/images/940940632aa1c08406441ac6dddb9a83.jpg,2100,1400,"50,50",Khalil Baalbaki,Český rozhlas,,Radioseriál,,2021-06-16T09:54:01+02:00,https://rapidev.croapp.cz/shows/1ac83bf3-51ac-30d2-af59-9920bf73416f/stations,"[{'type': 'station', 'id': '0134ce01-8684-3556-b568-f208392ac0bd'}]",https://rapidev.croapp.cz/shows/1ac83bf3-51ac-30d2-af59-9920bf73416f/serials,[],https://rapidev.croapp.cz/shows/1ac83bf3-51ac-30d2-af59-9920bf73416f/episodes,159,"[{'type': 'episode', 'id': '0144e1ed-ac4d-3b6d-bd17-27e297803702'}, {'type': 'episode', 'id': '0320b678-92b6-3197-ba43-892c5443c7a8'}, {'type': 'episode', 'id': '06a88d93-aa71-3606-a9c0-42330580622a'}, {'type': 'episode', 'id': '08008a6d-7ddf-38ae-b70a-1e6b67f33234'}, {'type': 'episode', 'id': '087f3b84-ed00-328f-804f-8a509db6e62d'}, {'type': 'episode', 'id': '0e1d139b-4125-3950-ba89-cb0e4f259084'}, {'type': 'episode', 'id': '0e340549-cc7f-380e-a3a2-241a1d13e5cc'}, {'type': 'episode', 'id': '0f5bcaf9-db42-3043-bd15-b3164380528b'}, {'type': 'episode', 'id': '0f7baf8e-7655-3b17-ac91-12cb96e7943a'}, {'type': 'episode', 'id': '115c76d9-959e-3d0c-8ab8-d8ad9a3ba605'}]",https://rapidev.croapp.cz/shows/1ac83bf3-51ac-30d2-af59-9920bf73416f/participants,"[{'type': 'person', 'id': '5c4e0117-200c-3251-bcb5-36a42fd6872f', 'meta': {'role': 'moderator'}}]"
show,460e1258-f164-3c4e-87b5-e4737fa746f2,show,True,Radiožurnál na cestě,False,False,False,0,False,False,Velká rozhlasová „road movie“!,Velká rozhlasová „road movie“!,03772cf7-b633-3cdf-93f1-6568be212f3d,https://portal.rozhlas.cz/sites/default/files/images/03418034.jpeg,1280,853,"50,50","CC0 Public domain,Fotobanka Unsplash",,,cestování,,2021-03-20T23:30:08+01:00,https://rapidev.croapp.cz/shows/460e1258-f164-3c4e-87b5-e4737fa746f2/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/460e1258-f164-3c4e-87b5-e4737fa746f2/serials,[],https://rapidev.croapp.cz/shows/460e1258-f164-3c4e-87b5-e4737fa746f2/episodes,109,"[{'type': 'episode', 'id': '09667027-bb49-3535-bd4b-e0a27f931aef'}, {'type': 'episode', 'id': '0b1df4a2-8d1b-3343-92f4-37ddb2271edb'}, {'type': 'episode', 'id': '1582fcfc-7518-3ef7-8e50-93eda0798481'}, {'type': 'episode', 'id': '15e4be01-94df-3c5e-9ee5-9f93c8df9215'}, {'type': 'episode', 'id': '165b1639-5b84-3ddf-977e-e55371d17c4c'}, {'type': 'episode', 'id': '188df675-6568-3c34-90cf-262c5ecfbe80'}, {'type': 'episode', 'id': '1ad32a67-3660-3626-aae8-8e676602ed28'}, {'type': 'episode', 'id': '1b5b323e-f8cd-3447-9ea1-4694286a1f1c'}, {'type': 'episode', 'id': '1be0fe30-e2ea-3c20-9913-fe03a27e53d5'}, {'type': 'episode', 'id': '1dacd46d-4b8b-3a8f-948e-927544c5f2bb'}]",https://rapidev.croapp.cz/shows/460e1258-f164-3c4e-87b5-e4737fa746f2/participants,[]
show,12dcdd56-a50b-3bda-8f6a-949401e5dd4d,show,True,"Rakousko, náš nejbližší soused",True,False,False,0,False,False,"Představujeme zajímavá místa vzdálená jen kousek od hranic, krásy rakouské krajiny a příběhy lidí, kteří tu žijí.","Představujeme zajímavá místa vzdálená jen kousek od hranic, krásy rakouské krajiny a příběhy lidí, kteří tu žijí.",076252d1-602d-317d-92af-576e7a6ce485,https://portal.rozhlas.cz/sites/default/files/images/03712819.jpeg,1024,679,"50,50",Mária Pfeiferová,,,Vinařskou oblast Wachau v Rakousku si můžete prohlédnout se speciálně vyškolenými průvodci,,2021-12-15T00:00:04+01:00,https://rapidev.croapp.cz/shows/12dcdd56-a50b-3bda-8f6a-949401e5dd4d/stations,"[{'type': 'station', 'id': '1e6c0c0b-aba4-3357-95fc-c64edc9e75e6'}]",https://rapidev.croapp.cz/shows/12dcdd56-a50b-3bda-8f6a-949401e5dd4d/serials,[],https://rapidev.croapp.cz/shows/12dcdd56-a50b-3bda-8f6a-949401e5dd4d/episodes,5,"[{'type': 'episode', 'id': '18ca92c6-cf15-3420-b9da-faf084187789'}, {'type': 'episode', 'id': '218b22f8-c118-3dc3-889a-4cbf11cf8d12'}, {'type': 'episode', 'id': '5f351562-12d0-3914-8958-c0f880aa2850'}, {'type': 'episode', 'id': 'b6e7d483-821f-35fa-9275-cd6fd35eaad7'}, {'type': 'episode', 'id': 'dbf33665-cfd4-3f5d-8759-aff4f51b16ff'}]",https://rapidev.croapp.cz/shows/12dcdd56-a50b-3bda-8f6a-949401e5dd4d/participants,"[{'type': 'person', 'id': '022fb6e7-7b2e-3d05-a453-36b757246d39', 'meta': {'role': 'moderator'}}]"
type,id,attributes.showType,attributes.showContent,attributes.title,attributes.active,attributes.aired,attributes.podcast,attributes.priority,attributes.childFriendly,attributes.sortedBySeriesEpisodeNumber,attributes.description,attributes.shortDescription,attributes.asset.id,attributes.asset.url,attributes.asset.width,attributes.asset.height,attributes.asset.focal_point,attributes.asset.credit.author,attributes.asset.credit.source,attributes.asset.credit.license,attributes.asset.credit.description,attributes.asset.credit.origin_url,attributes.updated,relationships.stations.links.related,relationships.stations.data,relationships.serials.links.related,relationships.serials.data,relationships.episodes.links.related,relationships.episodes.meta.count,relationships.episodes.data,relationships.participants.links.related,relationships.participants.data
show,1aed41e5-d9b2-32d2-b1e6-187b3d5803b9,show,True,Ranní Dvojka,True,True,False,100,False,False,Dokonce i všednodenní ráno vás může bavit. Postará se o to Dalibor Gondík se svým týmem. ,Dokonce i všednodenní ráno vás může bavit. Postará se o to Dalibor Gondík se svým týmem. ,514f3814-9f39-3152-a786-18da5491635c,https://portal.rozhlas.cz/sites/default/files/images/9081d5b85984c934faf044a6ca02737f.jpg,1661,934,"50,50",Michal Rajnoch,Český rozhlas Dvojka,,Ranní Dvojka,,2023-03-10T12:00:14+01:00,https://rapidev.croapp.cz/shows/1aed41e5-d9b2-32d2-b1e6-187b3d5803b9/stations,"[{'type': 'station', 'id': '17821883-be2d-3880-b971-eceb794388fa'}]",https://rapidev.croapp.cz/shows/1aed41e5-d9b2-32d2-b1e6-187b3d5803b9/serials,[],https://rapidev.croapp.cz/shows/1aed41e5-d9b2-32d2-b1e6-187b3d5803b9/episodes,160,"[{'type': 'episode', 'id': '0292cfa5-87fe-3b2f-a992-2e7d0c883963'}, {'type': 'episode', 'id': '02d01f48-166b-3cff-ae76-ca2d140fed46'}, {'type': 'episode', 'id': '03355fbd-57ae-3da1-b2f6-79aeddbe881c'}, {'type': 'episode', 'id': '041a53bb-8bd9-3665-8bee-3265538fd614'}, {'type': 'episode', 'id': '0845598c-5228-3c47-badb-db83b7430037'}, {'type': 'episode', 'id': '0a59be51-1ec2-3329-a12e-f446b5e9e09e'}, {'type': 'episode', 'id': '0a96f13d-c785-3e6d-9f9d-7b9c1560ff7a'}, {'type': 'episode', 'id': '0bb89112-8b72-38f5-9feb-9632b128d78d'}, {'type': 'episode', 'id': '0dd821bc-da33-3c4e-83eb-749594663641'}, {'type': 'episode', 'id': '1175ac4c-803a-3876-8041-bce50fd205ff'}]",https://rapidev.croapp.cz/shows/1aed41e5-d9b2-32d2-b1e6-187b3d5803b9/participants,"[{'type': 'person', 'id': '3c561bd0-cb5a-3ed9-acb1-9139c4a0ddcb', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '7f19f123-2ec8-3991-861e-e2c9b12eb1cd', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'd39b188c-01c6-354c-8a20-5117b0810577', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'd3bdf5bc-c0fb-35c3-b59b-9da1b3a2b322', 'meta': {'role': 'moderator'}}]"
show,da10ce14-8ec8-3abc-b1d9-977ae45672ae,show,True,Ranní host Dvojky,True,False,False,0,False,False,Rozhovor s výjimečnými osobnostmi.,Rozhovor s výjimečnými osobnostmi.,fa8863c9-5afb-3eea-9a18-33300ddc2959,https://portal.rozhlas.cz/sites/default/files/images/04004979.jpeg,2100,1402,"50,50",Khalil Baalbaki,Český rozhlas,,Ranní host na Dvojce,,2021-03-21T00:00:30+01:00,https://rapidev.croapp.cz/shows/da10ce14-8ec8-3abc-b1d9-977ae45672ae/stations,"[{'type': 'station', 'id': '17821883-be2d-3880-b971-eceb794388fa'}]",https://rapidev.croapp.cz/shows/da10ce14-8ec8-3abc-b1d9-977ae45672ae/serials,[],https://rapidev.croapp.cz/shows/da10ce14-8ec8-3abc-b1d9-977ae45672ae/episodes,29,"[{'type': 'episode', 'id': '02006f85-569a-3401-8f56-45a1c64f25d2'}, {'type': 'episode', 'id': '04e5534d-57b1-3fec-b64c-ecd02a82018e'}, {'type': 'episode', 'id': '05bbd970-246f-3bc7-868a-74645db26f35'}, {'type': 'episode', 'id': '0a443385-875d-37e8-ae77-79d08b161293'}, {'type': 'episode', 'id': '1b77f6ae-20b0-33f0-9350-3d316afd21d4'}, {'type': 'episode', 'id': '1e214784-d981-3517-a316-1a44639032f9'}, {'type': 'episode', 'id': '468113fa-0e8d-39c1-958c-0813b178fae1'}, {'type': 'episode', 'id': '4aa07f6a-a1b6-34ca-96af-c3c0dc356c4c'}, {'type': 'episode', 'id': '5e2e680d-69ec-38e4-9a70-3ca8373d6c3a'}, {'type': 'episode', 'id': '5f77e02f-2166-3d07-9ca4-ed72a880d58b'}]",https://rapidev.croapp.cz/shows/da10ce14-8ec8-3abc-b1d9-977ae45672ae/participants,"[{'type': 'person', 'id': '244a9bb8-42b6-3aba-9d19-6dcdac53c610', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '6d48511d-9b64-3db5-b727-d2b631c0b71d', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'ac559882-acd4-32df-bf53-4d1917544d61', 'meta': {'role': 'moderator'}}]"
show,e22d3ce6-e61c-3674-a481-2165e55130c7,show,True,Ranní interview,True,True,False,60,False,False,Každé ráno se ptáme na nejdůležitější události posledních hodin.,Každé ráno se ptáme na nejdůležitější události posledních hodin.,ac91a11b-3216-300a-87c5-2ff852414bee,https://portal.rozhlas.cz/sites/default/files/images/03238923.jpeg,2100,1400,"50,50",Khalil Baalbaki,Český rozhlas,,Ranní interview,,2022-06-09T13:48:55+02:00,https://rapidev.croapp.cz/shows/e22d3ce6-e61c-3674-a481-2165e55130c7/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/e22d3ce6-e61c-3674-a481-2165e55130c7/serials,[],https://rapidev.croapp.cz/shows/e22d3ce6-e61c-3674-a481-2165e55130c7/episodes,7490,"[{'type': 'episode', 'id': '0002594d-176e-3b55-acf9-960630fa04af'}, {'type': 'episode', 'id': '00040a76-e670-35ff-ac56-d2d646dfb8b1'}, {'type': 'episode', 'id': '00081976-ae23-396b-bc39-2a9addb65ea4'}, {'type': 'episode', 'id': '00098147-b55d-34c6-b311-ce86a5667ffb'}, {'type': 'episode', 'id': '000ceccb-de94-3585-ae47-db1094c8da14'}, {'type': 'episode', 'id': '000d1c7b-7506-3532-8e1c-a809f2517820'}, {'type': 'episode', 'id': '00126969-329c-36d0-8af7-152961d0c80c'}, {'type': 'episode', 'id': '0027e87e-80c0-3f78-b0b4-12ddaf988eef'}, {'type': 'episode', 'id': '00282f06-04dc-3fe4-80f3-33e83e16454a'}, {'type': 'episode', 'id': '002a4b85-f9c4-3905-a884-e568749dff34'}]",https://rapidev.croapp.cz/shows/e22d3ce6-e61c-3674-a481-2165e55130c7/participants,"[{'type': 'person', 'id': '4bb6cd4a-a5e8-3e48-a36e-06d7ac7e4f0f', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'dcd22621-d490-3145-ac3c-689b6e8242de', 'meta': {'role': 'moderator'}}]"
show,5fe3052a-570f-3e12-8050-ea4d4a14021b,show,True,Ranní kuropění,True,False,False,0,False,False,,,a375e5d4-8546-4d7e-94cb-a93955e78273,https://www.mujrozhlas.cz/sites/default/files/placeholders/prozatimni_obrazek.png,1280,900,"50,50",,,,,,2021-03-18T00:00:47+01:00,https://rapidev.croapp.cz/shows/5fe3052a-570f-3e12-8050-ea4d4a14021b/stations,"[{'type': 'station', 'id': '6ab28be7-cdc8-3222-bd6e-c229553125fb'}]",https://rapidev.croapp.cz/shows/5fe3052a-570f-3e12-8050-ea4d4a14021b/serials,[],https://rapidev.croapp.cz/shows/5fe3052a-570f-3e12-8050-ea4d4a14021b/episodes,935,"[{'type': 'episode', 'id': '001f98a0-61d1-3e45-ad89-11c02db3772c'}, {'type': 'episode', 'id': '0125cb15-4fd5-308a-b8c2-6598c08239f5'}, {'type': 'episode', 'id': '0155bafe-8fbb-3bea-b583-de0d88844a69'}, {'type': 'episode', 'id': '01912e53-ccf5-389c-8360-f7664781eae9'}, {'type': 'episode', 'id': '01a2ef34-d305-3f43-9378-a96e22a2f54b'}, {'type': 'episode', 'id': '01b7f4bb-aaf2-31c7-8f4c-5fa67af98cbb'}, {'type': 'episode', 'id': '01d564e7-1e43-3081-b73d-e761102f4fb4'}, {'type': 'episode', 'id': '02655ab0-e4d0-3f99-94b3-aa8e95f38cdb'}, {'type': 'episode', 'id': '02dbd43b-cd98-351d-bd36-4aea7448772d'}, {'type': 'episode', 'id': '02ef72d9-0403-3ff7-ab70-01ca900fb99d'}]",https://rapidev.croapp.cz/shows/5fe3052a-570f-3e12-8050-ea4d4a14021b/participants,[]
show,a3283d10-6edc-3060-b7c5-fbb376626c0c,show,True,Ranní Plus,True,True,False,83,False,False,Každé všední ráno od 6 do 9:30 a také v sobotu od 7 do 9:30 si můžete naladit živě vysílaný proud komentovaného zpravodajství s výrazným přesahem do publicistiky.,Každé všední ráno od 6 do 9:30 a také v sobotu od 7 do 9:30 si můžete naladit živě vysílaný proud komentovaného zpravodajství s výrazným přesahem do publicistiky.,c1bec63b-95af-3530-97ba-8c4fbaad8639,https://portal.rozhlas.cz/sites/default/files/images/736ef15375ea2c31434af75bfcc85849.jpg,2100,1400,"50,50",Eliška Fenclová,Český rozhlas,,Ranní Plus,,2023-03-03T14:00:11+01:00,https://rapidev.croapp.cz/shows/a3283d10-6edc-3060-b7c5-fbb376626c0c/stations,"[{'type': 'station', 'id': 'c639d927-f37b-3db8-a64f-1d64ee1469b2'}]",https://rapidev.croapp.cz/shows/a3283d10-6edc-3060-b7c5-fbb376626c0c/serials,[],https://rapidev.croapp.cz/shows/a3283d10-6edc-3060-b7c5-fbb376626c0c/episodes,46,"[{'type': 'episode', 'id': '07235aaa-5f09-3c38-8539-86193cc4971e'}, {'type': 'episode', 'id': '0e2ed5fa-e8ef-3d07-b582-df4cc8c08ee6'}, {'type': 'episode', 'id': '11ed9cd8-26d8-3483-94dd-c8d600c962b8'}, {'type': 'episode', 'id': '1a270790-74ff-35b3-9f3c-7b1f64c0af8b'}, {'type': 'episode', 'id': '1c34076a-fef8-3a48-9adc-d113f2c77e7c'}, {'type': 'episode', 'id': '1e9a350d-616b-3f0a-8746-0108308ee5a7'}, {'type': 'episode', 'id': '1f9de78a-ad01-386e-a696-e633188fa1a8'}, {'type': 'episode', 'id': '32a8dae3-9fa9-3e4c-ae52-06b5eeee844d'}, {'type': 'episode', 'id': '38bad099-967a-37f7-a360-c33cc1ede1c3'}, {'type': 'episode', 'id': '3923474c-90f7-3610-ae9d-9d44f6415965'}]",https://rapidev.croapp.cz/shows/a3283d10-6edc-3060-b7c5-fbb376626c0c/participants,"[{'type': 'person', 'id': '4163335b-bdc6-3082-8798-1b13dff59ab5', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '42c20706-b1c2-3dad-a241-1286ecb5bb87', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '49bfafa0-2ed5-3487-a6c5-8aca3b2c5562', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '985484c4-f063-313d-9919-f8ec55e29fad', 'meta': {'role': 'moderator'}}]"
show,42feeb29-171d-3e08-965c-61e8a214bb54,show,True,Ranní poznámka Ivana Hoffmana,False,False,False,0,False,False,"Pořad byl vysílán do prosince 2007. Nejčastější otázkou, kterou dostává Ivan Hoffman nejen od kolegů, je: Jak to můžeš zvládnout?","Pořad byl vysílán do prosince 2007. Nejčastější otázkou, kterou dostává Ivan Hoffman nejen od kolegů, je: Jak to můžeš zvládnout?",a375e5d4-8546-4d7e-94cb-a93955e78273,https://www.mujrozhlas.cz/sites/default/files/placeholders/prozatimni_obrazek.png,1280,900,"50,50",,,,,,2021-03-21T00:00:24+01:00,https://rapidev.croapp.cz/shows/42feeb29-171d-3e08-965c-61e8a214bb54/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/42feeb29-171d-3e08-965c-61e8a214bb54/serials,[],https://rapidev.croapp.cz/shows/42feeb29-171d-3e08-965c-61e8a214bb54/episodes,236,"[{'type': 'episode', 'id': '00eff0a9-db23-3c1b-b1d5-b47bb415ddac'}, {'type': 'episode', 'id': '030992f8-ecdf-3934-a169-80ea7a97f03f'}, {'type': 'episode', 'id': '04513f13-d2e8-3a00-ab61-24298ad8b5e3'}, {'type': 'episode', 'id': '0481848d-b21d-3343-adf0-3675dd39918d'}, {'type': 'episode', 'id': '05cdb5ed-7f03-33f1-9177-ee6bd47b77ea'}, {'type': 'episode', 'id': '06660e90-0f13-325c-83ca-83cceacbea37'}, {'type': 'episode', 'id': '06cb513e-81a9-342b-aa86-81073aa37edc'}, {'type': 'episode', 'id': '06fcf394-7def-384c-a013-8e333afbcc1d'}, {'type': 'episode', 'id': '08ddbbb4-7ec6-3f10-ad04-57b78993ae82'}, {'type': 'episode', 'id': '0a563cb8-b57e-3896-8a27-d7cbd5970cfd'}]",https://rapidev.croapp.cz/shows/42feeb29-171d-3e08-965c-61e8a214bb54/participants,[]
show,606638bb-e6aa-3275-829d-694bdd9095f0,show,True,Ranní proud,True,True,False,0,False,False,"Kompletní informační servis ze světa sportu, rozhovory s odborníky, názory, postřehy a zajímavosti. Moderují Jan Říha a Vojtěch Šafář.","Kompletní informační servis ze světa sportu, rozhovory s odborníky, názory, postřehy a zajímavosti. Moderují Jan Říha a Vojtěch Šafář.",9b3ddbdc-d3ef-3ea9-bded-32b6cd1bc1a6,https://portal.rozhlas.cz/sites/default/files/images/1130f93e46913f1851510197cce2e13d.jpg,2404,1388,"50,50",,Shutterstock,,Ranní proud,,2021-05-21T11:14:10+02:00,https://rapidev.croapp.cz/shows/606638bb-e6aa-3275-829d-694bdd9095f0/stations,"[{'type': 'station', 'id': '93eabdcd-ccc5-311d-825b-6f5d6509db53'}]",https://rapidev.croapp.cz/shows/606638bb-e6aa-3275-829d-694bdd9095f0/serials,[],https://rapidev.croapp.cz/shows/606638bb-e6aa-3275-829d-694bdd9095f0/episodes,0,[],https://rapidev.croapp.cz/shows/606638bb-e6aa-3275-829d-694bdd9095f0/participants,"[{'type': 'person', 'id': '02afd37c-7518-32a9-b9e1-203153f42c74', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '5320f5f9-d861-3a2a-96d0-012ded90fb12', 'meta': {'role': 'moderator'}}]"
show,6d53be2a-43da-340b-be7f-5f9cfc4059b9,show,False,Ranní Radiožurnál,True,True,False,0,False,False,Po celý den pro vás vysíláme to nejrychlejší zpravodajství. Moderuje Petr Král.,Po celý den pro vás vysíláme to nejrychlejší zpravodajství. Moderuje Petr Král.,cdb853ca-a896-3a3c-a00e-44438f0a6da8,https://portal.rozhlas.cz/sites/default/files/images/03239480.jpeg,2048,1365,"50,50",Filip Sodomka,,,Ranní Radiožurnál,,2022-07-11T17:30:02+02:00,https://rapidev.croapp.cz/shows/6d53be2a-43da-340b-be7f-5f9cfc4059b9/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/6d53be2a-43da-340b-be7f-5f9cfc4059b9/serials,"[{'type': 'serial', 'id': '0a68a7ff-eb14-33e1-9581-7c2c5b979489'}, {'type': 'serial', 'id': '30c66f18-8c3c-39ea-a098-b3e44d28b3b3'}, {'type': 'serial', 'id': '3221e33f-e2cd-31ad-9397-f1e1f62590ee'}, {'type': 'serial', 'id': '5fdfcac9-95df-3c66-9272-ee2314ff831e'}, {'type': 'serial', 'id': '68d67cb1-3526-3052-8677-010521a11874'}, {'type': 'serial', 'id': '816b2f18-5f22-3843-b254-085ae4774962'}, {'type': 'serial', 'id': '8e8cf180-97db-3e53-899d-3cb0b2f20b40'}, {'type': 'serial', 'id': 'b445158d-12ec-34c6-8edc-a951d2c3e4a5'}, {'type': 'serial', 'id': 'b972a7d1-86b5-3f95-9dd5-3b0ca5430a63'}, {'type': 'serial', 'id': 'ba3e7e9e-01aa-37e9-ad23-943840ad603c'}]",https://rapidev.croapp.cz/shows/6d53be2a-43da-340b-be7f-5f9cfc4059b9/episodes,185,"[{'type': 'episode', 'id': '03812562-6bc8-371c-8648-7e6df4720988'}, {'type': 'episode', 'id': '03cc67d3-147e-3b41-9816-2d10c99ff4b2'}, {'type': 'episode', 'id': '06c79c3e-2071-3def-a2ed-4cf1e5ebc0d8'}, {'type': 'episode', 'id': '070af50e-f889-3695-a6bb-57f39d67cb68'}, {'type': 'episode', 'id': '075d3de7-69f4-3db7-b184-fa09214cc1f0'}, {'type': 'episode', 'id': '08bfcbf3-9934-3d82-ab69-8a164ee5d7df'}, {'type': 'episode', 'id': '09761a9d-f31e-35be-b87a-9847b246f4e5'}, {'type': 'episode', 'id': '09f932c5-6430-3b26-8f1b-81176d962f19'}, {'type': 'episode', 'id': '0b50b08d-fd64-34f6-9cfc-8469658be9b2'}, {'type': 'episode', 'id': '0b9e35f7-11eb-3c85-b9e2-7cdab8552c52'}]",https://rapidev.croapp.cz/shows/6d53be2a-43da-340b-be7f-5f9cfc4059b9/participants,"[{'type': 'person', 'id': 'd7d68ba0-a7b1-3c95-8991-17cb99862a69', 'meta': {'role': 'moderator'}}]"
show,f7b41650-f1cb-3491-a818-b93f12ff8919,show,True,Ranní tsunami,True,False,False,0,False,False,,,a375e5d4-8546-4d7e-94cb-a93955e78273,https://www.mujrozhlas.cz/sites/default/files/placeholders/prozatimni_obrazek.png,1280,900,"50,50",,,,,,2021-03-18T00:00:53+01:00,https://rapidev.croapp.cz/shows/f7b41650-f1cb-3491-a818-b93f12ff8919/stations,"[{'type': 'station', 'id': '6ab28be7-cdc8-3222-bd6e-c229553125fb'}]",https://rapidev.croapp.cz/shows/f7b41650-f1cb-3491-a818-b93f12ff8919/serials,[],https://rapidev.croapp.cz/shows/f7b41650-f1cb-3491-a818-b93f12ff8919/episodes,192,"[{'type': 'episode', 'id': '007a2318-1a22-34d2-8d9b-4976728ce887'}, {'type': 'episode', 'id': '008c0989-64a0-33c8-bf5c-2267518f1622'}, {'type': 'episode', 'id': '011b36d4-0abf-36e2-835e-390d9e68a6be'}, {'type': 'episode', 'id': '0145e8c0-1e39-3443-883e-8eaa078ca3f0'}, {'type': 'episode', 'id': '022dd681-269b-3071-9510-ddc95c32a445'}, {'type': 'episode', 'id': '02a0e1db-9caf-3a45-9b7c-3fc18edd7df4'}, {'type': 'episode', 'id': '03bc0328-0e94-3b70-834b-8d217a544d66'}, {'type': 'episode', 'id': '058d5ad4-3c4e-3f03-9122-2cad5afc37aa'}, {'type': 'episode', 'id': '07362fe6-d33d-3339-8f47-fe82fa828824'}, {'type': 'episode', 'id': '08a979ca-6666-392d-946c-215be0153598'}]",https://rapidev.croapp.cz/shows/f7b41650-f1cb-3491-a818-b93f12ff8919/participants,[]
show,f64ff9d7-1938-3f5d-98d3-91c611387e2e,show,True,Ranní úvaha,True,True,False,27,False,False,Malé zamyšlení a inspirace pro všední den v autorské interpretaci. ,Malé zamyšlení a inspirace pro všední den v autorské interpretaci. ,d0ac19a4-0cee-3399-9d12-161e382fbc03,https://portal.rozhlas.cz/sites/default/files/images/bb6bbcb698dcc608821cdfa2e06d5cee.jpg,2100,1400,"50,50",,Profimedia,,Ranní úvaha,,2023-02-16T09:45:01+01:00,https://rapidev.croapp.cz/shows/f64ff9d7-1938-3f5d-98d3-91c611387e2e/stations,"[{'type': 'station', 'id': '0134ce01-8684-3556-b568-f208392ac0bd'}]",https://rapidev.croapp.cz/shows/f64ff9d7-1938-3f5d-98d3-91c611387e2e/serials,[],https://rapidev.croapp.cz/shows/f64ff9d7-1938-3f5d-98d3-91c611387e2e/episodes,3042,"[{'type': 'episode', 'id': '001148e7-5d8c-31c1-ae00-93e9db399c85'}, {'type': 'episode', 'id': '0011b3e4-6e9b-37a0-a830-8f642eac3c02'}, {'type': 'episode', 'id': '001b8ea6-212f-3507-b1ed-c1924a7925b1'}, {'type': 'episode', 'id': '003900ea-32d1-3c5e-adf4-5ac99dac8e05'}, {'type': 'episode', 'id': '0055477e-b416-3795-877e-f68ddb164e2f'}, {'type': 'episode', 'id': '00639afc-0b21-34e5-ab79-24c9229a1f5c'}, {'type': 'episode', 'id': '00858578-aa59-3a31-95bd-483bd59b7fdf'}, {'type': 'episode', 'id': '00901661-226a-3b85-8c99-303dfdd126f2'}, {'type': 'episode', 'id': '00b69b82-156a-330f-bc0e-17cd10eb328d'}, {'type': 'episode', 'id': '00c32ade-75d6-344f-9860-c1bdf3aad884'}]",https://rapidev.croapp.cz/shows/f64ff9d7-1938-3f5d-98d3-91c611387e2e/participants,"[{'type': 'person', 'id': '64f28a2e-ca13-3041-9c89-9847df5cc469', 'meta': {'role': 'moderator'}}]"
