,uuid,title,description,station,station_code,show_priority,show_times,since,till
1020,b93c91d6-6a07-37d0-8455-3c3eea54ab59,"Odstřelovačkám, zdravotnicím i kuchařkám je věnovaná nová výstava v Muzeu varšavského povstání","Skládá se z osobních věcí žen, které se Varšavského povstání před 79 lety účastnily. Nějaký evropský pohár hrají fotbalisti Bohemians po dlouhých 36 letech. Možná ale z téhle účasti budou jen dva duely v kvalifikaci Konferenční ligy. V pražské odvetě totiž potřebují smazat třígólový náskok Bodo, aby postoupili. Na sparťanskou Letnou, kde našli Bohemians azyl pro domácí utkání evropských pohárů, se vydáme pro předzápasové informace. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-03 18:33:30+02:00,2023-08-03 19:00:00+02:00
1021,85957195-8851-3429-9623-e36cbec92316,Miliardu korun - tolik peněz podle policie podvodně vylákala investiční společnost Cryfin od svých klientů,"Třem obviněným hrozí 10 let vězení. Jak přesně peníze od svých klientů získávali? Ostravská Fakultní nemocnice zvýšila před rokem trojnásobně kapacitu psychiatrického oddělení. Ani tak ale nová lůžka pro pacienty nestačí, po většinu roku je pavilon plný. Proč? Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-03 19:06:00+02:00,2023-08-03 20:00:00+02:00
1022,792d9e54-fe5f-3821-9f5f-0e4a69e8ed12,Čekáme na jmenování nového šéfa Ústavního soudu,"Na Pražský hrad po poledni dorazili ústavní soudce a někdejší předseda Nejvyššího správního soudu Josef Baxa a profesorka občanského práva Kateřina Ronovská. Baxu by prezident Petr Pavel mohl jmenovat do čela soudu, Ronovská by se mohla stát místopředsedkyní. Ještě před tím by ji ale prezident musel ústavní soudkyní jmenovat - až předevčírem její nominaci potvrdil Senát. Hrad ale zatím žádná jména nepotvrdil. Ceremoniál vám na Radiožurnálu zprostředkujeme živě. 3D tiskárna, která umí tisknout betonové zdi. Poprvé ji odborníci použili i v Česku. Jaké má výhody a co ještě potřebuje dořešit? Už potřetí stanul před trestním soudem bývalý americký prezident Donald Trump. Tentokrát za pokus o zmaření voleb a spiknutí proti americkým voličům. Před justiční palác ve Washingtonu přišli jak Trumpovi příznivci, tak odpůrci. Reportáž si poslechněte. Na tenisovém turnaji v pražské Stromovce se dnes bojuje o semifinále. Mezi čtyři nejlepší se můžou dostat i Martincová a Nosková. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vojtěch Bidrman.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 13:06:00+02:00,2023-08-04 14:00:00+02:00
1023,0e0a1ee1-e5ca-37e0-b4ff-48d08dbbdc05,Policie vyšetřuje příčinu pádu rozhledny Triangl u Markvartic na Děčínsku,"Večer se tam pod skupinou dětí zřítila část vyhlídky. Vypravíme se s naší reprotérkou přímo na místo. Bývalý wagnerovec je v Rusku podezřelý z vraždy šesti lidí. Zřejmě jde o bývalého vězně, který se vykoupil účastí v bojích na Ukrajině. Odsloužil si půl roku a získal svobodu. Jeho brutální čin v Rusku vyvolal velký rozruch. Co se konkrétně stalo a jak na to reagují ruské úřady? V Německu se letos uzavřou tisíce kamenných obchodů - ty, které ustály pandemii, totiž sužuje inflace a tím pádem i ztráta zákazníků. Jedna známá značka kvůli tomu zruší všechny německé prodejny a mnoho dalších je seškrtává na minimum. Téma podrobněji probereme. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vojtěch Bidrman.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 14:06:00+02:00,2023-08-04 15:00:00+02:00
1024,58aa0fb1-0fc1-377f-ae98-c87cd18a98ff,Dopoledne 24. února loňského roku přišla ruská invaze i do západoukrajinského Ivano-Frankivsku,"Ruské rakety tam zasáhly letiště. Šéfka tamní oblasti v té chvíli telefonovala s ukrajinským prezidentem a dalšími politiky. Jaká je situace v této oblasti nyní, to zjišťovala na místě naše reportérka. Češi stále nad svými výdaji hodně přemýšlí - tržby obchodníků tak dál meziročně klesají. V červnu byl pokles víc než 4procentní. Jak chování lidí v obchodech změní trh? I o tom budeme mluvit v dnešním odpoledním byznysu. Parlamentní volby v Polsku se blíží a jedna z agentur veřejného mínění čelí kritice. Údajně nadhodnocuje preference dvou pravicových uskupení. Jedni vypadli, ale tleskal jim plný stadion. Druzí sice přivezli z Balkánu postupový výsledek, moc chvály si ale nevysloužili. Mluvíme o fotbalistech Bohemians a Plzně, kteří za sebou mají 2. předkolo Evropské konferenční ligy. O rozpačitých výkonech českých týmů budeme mluvit. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vojtěch Bidrman.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 15:06:00+02:00,2023-08-04 16:00:00+02:00
1025,e5e40bc0-d6e2-3f0a-891e-5663c3f68ed0,Pavla Rychetského v čele Ústavního soudu nahradí Josef Baxa,"Odpoledne ho jmenoval prezident Petr Pavel. Pro politiky ani představitele justice nejde o překvapivé jméno. Jakou odzevu jeho výběr vyvolal? Britské zdravotnictví se už mnoho měsíců potýká s rozsáhlou krizí. Východiskem z ní teď má být soukromý sektor, rozhodla tak britská vláda. Proč? A jak to má fungovat? Považují se za Syřany, chce je Libanon, ale žijí v Izraeli. Taková je situace tří tisíc obyvatel městečka Ghadžar na libanonsko-izraelských hranicích. Teprve necelý rok se tam z Izraele můžou podívat i běžní návštěvníci. Otevření městečka změnilo místním lidem životy. Už po svém dokončení semifinále mistrovství světa v boulderingu Adam Ondra tušil, že jeho výkon na postup do finále stačit nebude. To se pak potvrdilo, ale rozmrzelý z toho elitní český sportovní lezec nebyl. Proč? Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 16:06:00+02:00,2023-08-04 17:00:00+02:00
1026,c7a0b72d-c9bc-3f6e-bf21-43fe9386c1fe,Ruský opoziční předák Alexej Navalnyj byl odsouzený k dalším 19-ti letům za mřížemi,"Soud ho poslal do trestanecké kolonie pro zvlášť nebezpečné delikventy. Na tenisovém turnaji v pražské Stromovce se dnes hraje o semifinále. Mezi čtyři nejlepší neprošla Tereza Martincová. Jak se daří Lindě Noskové, zjistíme. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 17:06:00+02:00,2023-08-04 18:00:00+02:00
1027,2222412b-cef9-3b21-9a0f-e7fe4b36abad,"Především pro lidi z města to může znít úsměvně, ale připravit například krávu na zemědělskou výstavu není nic jednoduchého","Co je důležité, jsme zjišťovali na letním kempu pro mladé chovatele, který pořádá zemědělská škola v Lanškrouně. Nejsledovanější závod mistrovství světa v cyklistice se blíží - v neděli pojedou muži o titul šampiona na silnici. Češi dnes dorazili do Skotska, kam není vůbec jednoduché si dovézt své kolo. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 18:33:30+02:00,2023-08-04 19:00:00+02:00
1028,e4da9a27-9b23-3768-bc5c-525d2ac603c8,Po ukončení těžby uhlí na Karvinsku by stoupající důlní voda mohla v okolní krajině vyvolat nové problémy,"Podnik DIAMO proto už teď zjišťuje, co vše by v Ostravě a okolí mohlo hrozit. Někteří lidé si už letos z přírodních koupališť odnesli nepříjemnou svědivou vyrážku. Infekci způsobily larvy ptačích motolic - takzvané cer-kárie. Ty zkoumají parazi-tologové v Praze, do jejich laboratoře se podíváme. Tříděný odpad, vratné kelímky nebo ekologická doprava. To je už samozřejmost pro Slavonice Fest, který se snaží být každým rokem zelenější. Co dalšího pro ekologii dělá? Kempingové židličky, plavky nebo plážové osušky, i takové vybavení potřebovali návštěvníci světového poháru v orientačním běhu. V rámci volného dne profesionálních sportovců totiž organizátoři připravili doprovodné závody pro veřejnost. A právě jejich atmosféru vám přiblížíme. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-04 19:06:00+02:00,2023-08-04 20:00:00+02:00
1029,2fe59c32-ba98-3b01-9661-ffe3a98282cd,Policie pátrá po mladoboleslavském podnikateli kvůli dotačním podvodům za desítky milionů korun,"Jeho firma navíc taky vydala dluhopisy, které ale v termínu nesplatila a teď míří do insolvence. Případu se věnovali reportéři z naší investigativní redakce, podrobnosti uslyšíte. Jaké změny přinese novela zákoníku práce - to je téma, kterému se budeme věnovat celý týden. Dnes rozebereme, na jaké novinky se mají připravit tzv. dohodáři. V rakouských školách budou zřejmě brzy učit vojáci. Úřady tím chtějí vyřešit akutní nedostatek pedagogů. Podrobnosti přidáme. I přes nezdar českých judistů na turnaji Masters jsou šance na účast více českých reprezentantů na olympijských hrách vysoké. Mužům totiž pomohl úspěch Renaty Zachové. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 13:06:00+02:00,2023-08-07 14:00:00+02:00
1030,3d2c20eb-f930-3e30-8a0f-2d73263f67d7,"Robert Fremr se zatím ústavním soudcem nestane, i když jeho nominaci schválil senát","Prezident si chce jmenování rozmyslet kvůli informacím o tom, že Fremr za komunismu soudil lidi za emigraci a uděloval jim tresty. Podrobněji o tom budeme mluvit. Německý stát se bude chovat podobně jako drobní střadatelé. Peníze na důchody si chce vydělávat i s pomocí akcií, do kterých bude v příštích letech ve velkém investovat. Vezmeme vás na na pražský Břevnov, kde vzniká první české komplexní centrum pomoci pro oběti sexuálního násilí. Pod jednou střechou tam najdou všechny potřebné služby - krizový byt, místnost pro skupinové psychoterapie nebo třeba ordinaci. Ještě nikdy v tomhle tisíciletí nepřišlo tolik fanoušků na jedno kolo fotbalové ligy v Česku. I díky vysokým návštěvám na Spartě, Slavii i na novém stadionu v Hradci Králové jich bylo přes 70 tisíc. A viděli mimo jiné i několik sporných situací, o kterých budeme mluvit podrobněji. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 14:06:00+02:00,2023-08-07 15:00:00+02:00
1031,eb830baa-1a04-3c01-83f2-e9b84384f125,V některých částech Prahy a středních Čech můžou lidi zaznamenat zhoršenou kvalitu vody,"Týkat se to může chuti nebo barvy. Proč? To vám řekneme. Českým domácnostem zlevňují energie - a to jak elektřina, tak plyn - někteří dodavatelé totiž snižují ceny. O důvodech budeme detailně mluvit v odpoledním byznysu. Lotyšsko chce od září nařídit několika tisícovkám ruských občanů, kteří tam žijí, aby opustili zemi. Proč, to vysvětlíme. Když se dostala do tempa, soupeřky nestíhaly. V odloženém finále tenisového turnaje v Praze se ale Lindě Noskové už tolik nedařilo a proto si ze Stromovky odveze pouze trofej za druhé místo. Její dojmy uslyšíte. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 15:06:00+02:00,2023-08-07 16:00:00+02:00
1032,122f3982-2d42-382a-ad8b-16a4af2f43bf,"Slovinsko uklízí po ničivých povodních, které tamní premiér Robert Golob označil za největší přírodní katastrofu v historii země","Mnoho lidí v domovech stále čeká na pomoc záchranářů. V obci, kde protržená hráz hrozila zaplavením několika vesnic, máme zpravodaje. Na Vysočinu se vrací vlci. Téměř dvě stě let tyto psovité šelmy v regionu nežily, v posledních letech už ochranáři zaznamenávali migrující jedince. Teď se ale jeden pár usadil ve Žďárských Vrších a dokonce se mu narodila vlčata. Výsadková loď nebo tanker. To jsou ruská plavidla, na která v poslední době zaútočily ukrajinské námořní drony. Ztrácí Rusko bezvýhradnou kontrolu nad Černým mořem? Fotbalisté Sparty se připravují na úvodní duel třetího předkola Ligy Mistrů. Po přesunu do Kodaně je na tamním stadionu čeká trénink. Do Dánska se vydáme za naším reportérem. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 16:06:00+02:00,2023-08-07 17:00:00+02:00
1033,21fe0c73-b38f-3825-bfa3-3dbf3e400189,Máme za sebou dva deštivé týdny a taky v první půlce tohoto týdne bude místy pršet a počasí bude spíš chladnější,"To se projevuje na stavu půdy, aktuálně není podle map projektu Intersucho sucho téměř nikde. Stav podzemních vod nicméně zůstává na některých místech špatný - třeba ve Velemíně na Litoměřicku museli vyhloupit nové vrty. Je dvojnásobnou mistryní Evropy a na posledním světovém šampionátu získala bronz. Dnes se ho 17letá cyklistka Iveta Miculyčová pokusí obhájit. Do Glasgow za ní zamíříme. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 17:06:00+02:00,2023-08-07 18:00:00+02:00
1034,2cca6e59-b564-3232-af70-efeb433952a2,Na Měsíci budou mikroskopické verze uměleckých děl na disku o velikosti mince,"Jaká díla budou v takzvaném lunárním kodexu? V Glasgow závodí cyklisté na mistrovství světa v různých odvětvích. Včera tam například Martin Stošek získal medaili v maratonu na horském kole, dnes se o totéž pokusí cyklistka Iveta Miculyčová v BMX. Na místě máme reportéra. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 18:33:30+02:00,2023-08-07 19:00:00+02:00
1035,2201bb75-36f2-3ee7-8780-b0bfe0160f93,Na Ústavním soudu bude od zítřka po dvaceti letech nový předseda,"Pavla Rychetského nahradí někdejší šéf Nejvyššího správního soudu Josef Baxa. Už dnes ho v Brně do funkce uvedl prezident Petr Pavel. V pořadí čtvrtého předsedu českého Ústavního soudu vám blíž představíme. Ve Večerním Radiožurnálu zamíříme do kibucu Chefciba na severu Izraele, který před 100 lety spoluzakládali i židé z Československa. Osada s kolektivním vlastnictvím upadá, stejně jako celé levicové hnutí - jeho ideály jsou v ostrém protikladu k politice současné pravicové vlády. V kolik hodin dnes bude pršet? Ještě před pár lety byla taková otázka z žánru sci-fi, dnes je předpověď počasí pro konkrétní místo a čas naprostou samozřejmostí. Jak takové předpovědi vznikají a kolik družic je k tomu potřeba? Jsou prázdniny, i během se ale v některých třídách vyučuje. Mnoho Ukrajinců dochází na kurzy češtiny - právě neznalost jazyka pro ně bývá největší překážkou k získání práce. Jeden příběh uslyšíte. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Patricie Strouhalová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-07 19:06:00+02:00,2023-08-07 20:00:00+02:00
1036,adaac5b2-356b-3136-b2bb-d5609196486e,Na Ústavní soud v Brně nastoupuje další žena,"Prezident Pavel dnes na Pražském hradě jmenoval Veroniku Křesťanovou. Jak ceremoniál vypadal a jakou dosavadní kariéru za sebou nová ústavní soudkyně má? Posloucháte odpolední vysílání Radiožurnálu, a přidáme informace pro lidi, kteří pracují z domova. Jaká nová práva a povinnosti pro ně chystá novela zákoníku práce? Nejspíš i vám se teď v létě stane, že jedete autem a kolem vás prosviští nějaký motorkář. Právě motorkám a jejich nehodám se budeme věnovat. V Česku jich totiž meziročně přibylo. Fotbalisty Sparty čeká dnes večer zápas ve třetím předkole Ligy mistrů. Sehrají ho v dánské Kodani, kde před několika lety působil také kouč Pražanů Brian Priske. Speciální duel to bude i pro další Dány ve Spartě jako Asger Sörensen nebo Casper Höjer. Jak se na utkání těší? Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 13:06:00+02:00,2023-08-08 14:00:00+02:00
1037,2a56c35d-8592-3ea4-aa38-1e09a43c070e,"Vyplnili formulář, ale na humanitární dávku stále čekají","Do takové situace se podle neziskových organizací dostali někteří ukrajinští uprchlíci v Česku poté, co se změnila pravidla podpory. K tématu se podrodněji vrátíme. Jak vypadala krajina dnes zatopená přehradami ? to se podařilo rekonstruovat odborníkům z Akademie věd. Jaké detaily našli na historických fotografiích? Britská vláda začala stěhovat první žadatele o azyl do plovoucích ubytoven. Postup sklízí kritiku. Proč? Ivetě Miculyčové finále mistrovství světa nevyšlo, ve Skotsku skončila devátá. My vás vezmeme do jejího zázemí, abyste si mohli představit, v jakém rozpoložení byla mistryně Evropy ve freestyle BMX těsně před závodem. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 14:06:00+02:00,2023-08-08 15:00:00+02:00
1038,53da354d-1548-36f1-a37d-e30447dd17b2,Slovinsko uklízí po bleskových povodních,"Škody se podle premiéra Goloba vyšplhají na miliardy eur. Na řadě míst je situace stále vážná. Úplný rozsah katastrofy tak ještě zůstává neznámý. Nezaměstnanost v Česku v červenci meziměsíčně mírně vzrostla. Česko se i tak řadí mezi země s nejnižší nezaměstnaností ze všech států Evropské unie. Neplatí to však pro kategorii lidí od 15 do 25 let. Proč? Českou diplomacii zasáhlo další úmrtí. Zemřel bývalý velvyslanec při EU nebo NATO a naposledy vrchní ředitel na ministerstvu zahraničí Martin Povejšil. Více se dozvíte v odpoledním Radiožurnálu. Kolotoč závodů mistrovství světa vozů formule 1 minulý týden po třinácti závodech zastavila letní přestávka. Co se během takové pauzy děje a co se naopak dít nesmí, to bude naším tématem. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 15:06:00+02:00,2023-08-08 16:00:00+02:00
1039,432f1b22-96a5-37b7-b992-f10d56b51032,Podle policejního prezidenta ženy velmi často nahlašují smyšlená oznámení o sexuálním násilí,"Svůj včerejší výrok pro server Aktuálně.cz musel Martin Vondrášek vysvětlovat ministrovi vnitra. Vít Rakušan jeho slova považuje za nešťastná. Čeká Vondráška postih? Deštník a pro jistotu i holinky. Pokud jste si od konce července balili kufry na dovolenou po Česku, určitě víte o čem mluvím. Počasí totiž přineslo místo letních veder spíš déšť a chladno. Kdy by se mohlo znovu oteplit? V Egyptě pokračuje omilostňování vězňů svědomí - úřady na svobodu propustily 33 lidí, kteří byli vězněni kvůli z politických důvodů. Vláda navíc zahájila národní dialog s opozicí. Je to vše předehra k prezidentským volbám, ke kterým půjdou Egypťané příští rok? Jméno mládežnického reprezentanta Dominika Biniase znají asi jen hokejoví fajnšmekři. Jeho příběh je ale hodně inspirativní. Ve 13 letech přemluvil rodiče, aby ho pustili hrát do Švýcarska. Německy neuměl vůbec, anglicky trochu. Dnes je mu 20 a bojuje o místo v prvním týmu Fribourgu. Co všechno na své cestě za splněním snu musel absolvovat? Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 16:06:00+02:00,2023-08-08 17:00:00+02:00
1040,7f140501-3b37-303e-b349-45ed1fd93e5b,Před 15ti lety začala devítidenní rusko-gruzínská válka,"Rusko tehdy obvinilo Gruzii z agrese proti regionu Jižní Osetie. Na Strahově zasedal Výkonný výbor Fotbalové asociace České republiky. Co se řešilo, to vám řekneme. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 17:06:00+02:00,2023-08-08 18:00:00+02:00
1041,8080b015-8ce2-3141-9b4f-68a820889799,Ve Štěpánově na Olomoucku si dnes zástupci české armády převzali od kopřivnického podniku Tatra tři valníky,"Poputují teď do Liberce, Ústí nad Labem a do Plzně. K čemu budou sloužit uslyšíte v našem vysílání. Ještě minulý týden chodily děti korytem říčky Balinky u Velkého Meziříčí a sbíraly na suchu uvízlé mušle. Po víkendových deštích je ale všechno jinak. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 18:33:30+02:00,2023-08-08 19:00:00+02:00
1042,bf17368a-dc0b-314e-b733-b2894705b1b8,"Horským hotelům a penzionům chybí personál - problémy s nedostatkem lidí řeší třeba v Libereckém kraji, někteří tamní provozovatelé dokonce nabízejí náborový příspěvek","Je to už osmnáct let, co fotbalová Sparta hrála základní skupinu Ligy mistrů. Její tehdejší hráči už jsou ve fotbalovém důchodu a fanoušci rok co rok jen sní o návratu do milionářské soutěže. To by se letos mohlo změnit, aspoň podle několika fotbalových expertů. Jak správně vyplnit žádost o humanitární dávku? Na to se teď ukrajinští uprchlíci často ptají pracovnic v pobočce Člověka v tísni v Klatovech. Kvůli špatně vyplněným formulářům se totiž někteří z nich ocitli bez peněz. S námi můžete vyrazit sčítat netopýry. Odborníci jejich stavy kontrolovali ve Žďárských vrších a my jsme byli u toho. Počkejte si na reportáž. 18 let už chybí fotbalisté Sparty v Lize mistrů. Aby se do ní letos vrátili, musí nejdřív postoupit přes Kodaň. Právě v Dánsku vstupuje pražský klub do kvalifikace prestižní soutěže, s naším reportérem se spojíme před výkopem. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-08 19:06:00+02:00,2023-08-08 20:00:00+02:00
1043,599160f8-ea6e-3a28-bc4d-a8a84110ad5b,Vrátí se do Česka ještě tropické teploty?,"Nebo bychom se do konce prázdnin měli připravit na současné počasí, které spíš připomíná podzim? Spojíme se s Českým hydrometeorologickým ústavem a zeptáme se. Chystané novinky v zákoníku práce - to je téma, kterému se věnujeme na Radiožurnálu celý týden. Dnes se zaměříme na změny, které se dotknou rodičů a těhotných žen nebo zaměstnanců pečujících o své blízké. Podrobně rozebereme s právní expertkou. Jihokorejští poslanci chtějí prověřit hospodaření Světového skautského Jamboree. Je možné, že korejská organizační komise zpronevěřila peníze. Sportovním lezcům včetně Adama Ondry začíná olympijská kvalifikace. Na světovém šampionátu ve švýcarském Bernu jsou ve hře - s nadsázkou - i první letenky na Hry do Paříže. Podrobnosti přidáme. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 13:06:00+02:00,2023-08-09 14:00:00+02:00
1044,4458799d-47ac-33af-9ebc-711eaf510edf,Víc než sto sedmdesát špatně zaparkovaných sdílených koloběžek řešila od loňského podzimu radnice centrální brněnské městské části,"Stejnou dobu, tedy zhruba tři čtvrtě roku, ve městě platí regulace těchto dopravních prostředků. Vydáme se tam, stejně jako do Českých Budějovic, kde řeší podobný problém. Majitelé starších aut z okolí Londýna se bouří, za vjezd do města budou muset platit v přepočtu 300 kč za den. Na rozdíl od londýnských řidičů jim nikdo šrotovné nezaplatí. V Kyjově vrcholí přípravy na folklorní festival Slovácký rok, který začíná zítra. Svoje výlohy v centru města kvůli tomu zdobí i majitelé obchodů. V Nigeru necelé dva týdny po vojenském převratu vznikla ozbrojená opozice proti pučistům. Okolní státy začátkem týdne nenaplnili hrozbu možné vojenské intervence - teď ale zpřísnily sankce a chystají další jednání. Šestý muž z olympijských her v Tokiu ve sportovním lezení Adam Ondra zahájil boj o Paříž. Na semifinále kombinace - konkrétně na disciplínu bouldering - se do Bernu přesuneme v našem vysílání. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 14:06:00+02:00,2023-08-09 15:00:00+02:00
1045,dd2b5af2-a89e-3f08-af1f-7b96c83072c1,"Jaroslav Dobeš, většině lidí spíš známý jako Guru Jára, je po 10ti letech v Česku","Muže odsouzeného za znásilnění několika žen se policii podařilo deportovat z Filipín, kde se skrýval. Okolnosti převozu, ale i celou kauzu shrneme. Strach z nejisté ekonomické budoucnosti mezi Čechy opadává - potvrzuje to třeba rostoucí zájem o nové byty. Jaké jsou nejžádanější? Bude to další téma Odpoledního Radiožurnálu. Východ Asie sužuje tajfun za tajfunem. Jihozápad Japonska aktuálně bičuje bouře Khanun a na její příchod se připravuje Jižní Korea. Sousední Čína zatím počítá oběti přecházejícího tajfunu. Fotbalisté pražské Slavie se utkají dnes ve 3. kvalifikačním kole Evropské ligy s ukrajinským týmem Dnipro-1 Dnipropetrovsk. V tomto klubu strávil sedm sezon legendární brankář Baníku Ostrava - Jan Laštůvka, který se půl roku mihl i ve Slavii. A právě jeho postřehy k soupeři Pražanů uslyšíte v Nočním Radiožurnálu. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 15:06:00+02:00,2023-08-09 16:00:00+02:00
1046,1d58c2cd-69aa-3e3d-a8c9-682fea3c2590,Od prvního září se budou všichni ruští školáci učit dějepis podle nové učebnice,"Prý kvůli tomu, aby nedocházelo ke zkreslování dějin - ""jako dřív"". Už z letmého nahlédnutí do učebnice je ale jasné, že je to přesně naopak. Brněnská primátorka trvá na tom, že kvůli snímku, na kterém je zachycená s bílým práškem připomínajícím drogu, neodstoupí. Markéta Vaňková z ODS dnes získala podporu celé městské koalice, která tak pokračuje beze změn. Další informace přidá náš reportér. Bělorusové po celém světě si dnes připomínají třetí výročí zfalšovaných prezidentských voleb - ve Varšavě například průvodem odpůrců režimu Alexandra Lukašenka. Fotbalisty Slavie čeká v evropských pohárech důležité utkání s ukrajinským Dniprem, zvládnout ho ale ještě budou muset na poničeném trávníku. Ten problém popíšeme podrobněji. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 16:06:00+02:00,2023-08-09 17:00:00+02:00
1047,cb421822-cb2e-317b-b822-3ecbf1f272e0,Lesníci a arboristi by mohli nahradit rašelinu v substrátech čistírenským kalem,"Více o tom uslyšíte. Českou basketbalovou reprezentaci čekají první ostré zápasy v éře bez Ronena Ginzburga. Izraelského trenéra v létě vystřídal Španěl Diego Ocampo, a nejen jeho slova před startem předkola olympijské kvalifikace uslyšíte. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 17:06:00+02:00,2023-08-09 18:00:00+02:00
1048,aef05e63-fd40-326f-b2b0-5242aa749799,"Z bývalého kasína vzniká v ostravské Nové Bělé školka, navíc církevní","Jak tahle poněkud paradoxní proměna vznikla, pochopíte z reportáže. Čeští cyklisté bojují na mistrovství světa nejen o medaile, ale i o postup na olympijské hry v příštím roce. Zatím se jim příliš nedaří, změnit se to teď snaží Petra Ševčíková v omniu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-08-09 18:33:30+02:00,2023-08-09 19:00:00+02:00
